time,label,eval_mask,score,pred,threshold
2025-09-01 00:00:00,0,0,0.09604871273040771,0,2.5382476432581913
2025-09-01 00:01:00,0,0,0.09097997844219208,0,2.5382476432581913
2025-09-01 00:02:00,0,0,0.08871808648109436,0,2.5382476432581913
2025-09-01 00:03:00,0,0,0.07463358342647552,0,2.5382476432581913
2025-09-01 00:04:00,0,0,0.07463358342647552,0,2.5382476432581913
2025-09-01 00:05:00,0,0,0.08029766753315926,0,2.5382476432581913
2025-09-01 00:06:00,0,0,0.08159979805350304,0,2.5382476432581913
2025-09-01 00:07:00,0,0,0.08159979805350304,0,2.5382476432581913
2025-09-01 00:08:00,0,0,0.08383339270949364,0,2.5382476432581913
2025-09-01 00:09:00,0,0,0.09205199405550957,0,2.5382476432581913
2025-09-01 00:10:00,0,0,0.10366762926181157,0,2.5382476432581913
2025-09-01 00:11:00,0,0,0.10677929222583771,0,2.5382476432581913
2025-09-01 00:12:00,0,0,0.11207171777884166,0,2.5382476432581913
2025-09-01 00:13:00,0,0,0.11865674952665965,0,2.5382476432581913
2025-09-01 00:14:00,0,0,0.12580465028683344,0,2.5382476432581913
2025-09-01 00:15:00,0,0,0.1393909528851509,0,2.5382476432581913
2025-09-01 00:16:00,0,0,0.14742350950837135,0,2.5382476432581913
2025-09-01 00:17:00,0,0,0.14891095831990242,0,2.5382476432581913
2025-09-01 00:18:00,0,0,0.1577809415757656,0,2.5382476432581913
2025-09-01 00:19:00,0,0,0.16359707713127136,0,2.5382476432581913
2025-09-01 00:20:00,0,0,0.17849689722061157,0,2.5382476432581913
2025-09-01 00:21:00,0,0,0.1880338430404663,0,2.5382476432581913
2025-09-01 00:22:00,0,0,0.1962137222290039,0,2.5382476432581913
2025-09-01 00:23:00,0,0,0.2056900143623352,0,2.5382476432581913
2025-09-01 00:24:00,0,0,0.2183525115251541,0,2.5382476432581913
2025-09-01 00:25:00,0,0,0.23331042875846228,0,2.5382476432581913
2025-09-01 00:26:00,0,0,0.2379865696032842,0,2.5382476432581913
2025-09-01 00:27:00,0,0,0.24661131451527277,0,2.5382476432581913
2025-09-01 00:28:00,0,0,0.25673890113830566,0,2.5382476432581913
2025-09-01 00:29:00,0,0,0.25969793399175006,0,2.5382476432581913
2025-09-01 00:30:00,0,0,0.43418591363089426,0,2.5382476432581913
2025-09-01 00:31:00,0,0,3.479572023664202,1,2.5382476432581913
2025-09-01 00:32:00,0,0,3.479572023664202,1,2.5382476432581913
2025-09-01 00:33:00,0,0,3.240108387810843,1,2.5382476432581913
2025-09-01 00:34:00,0,0,3.0443131242479597,1,2.5382476432581913
2025-09-01 00:35:00,0,0,2.5576371178030968,1,2.5382476432581913
2025-09-01 00:36:00,0,0,2.4190179854631424,0,2.5382476432581913
2025-09-01 00:37:00,0,0,2.2946382015943527,0,2.5382476432581913
2025-09-01 00:38:00,0,0,2.1759373135864735,0,2.5382476432581913
2025-09-01 00:39:00,0,0,2.141262663735284,0,2.5382476432581913
2025-09-01 00:40:00,0,0,2.1284947246313095,0,2.5382476432581913
2025-09-01 00:41:00,0,0,1.9401913086573284,0,2.5382476432581913
2025-09-01 00:42:00,0,0,1.8958411879009671,0,2.5382476432581913
2025-09-01 00:43:00,0,0,1.771688010957506,0,2.5382476432581913
2025-09-01 00:44:00,0,0,1.5628705501556397,0,2.5382476432581913
2025-09-01 00:45:00,0,0,1.4651802003383636,0,2.5382476432581913
2025-09-01 00:46:00,0,0,1.4651802003383636,0,2.5382476432581913
2025-09-01 00:47:00,0,0,1.0127535521984101,0,2.5382476432581913
2025-09-01 00:48:00,0,0,0.9165751010179519,0,2.5382476432581913
2025-09-01 00:49:00,0,0,0.8290472865104676,0,2.5382476432581913
2025-09-01 00:50:00,0,0,0.6977594047784805,0,2.5382476432581913
2025-09-01 00:51:00,0,0,0.6286861639131199,0,2.5382476432581913
2025-09-01 00:52:00,0,0,0.6171078979969025,0,2.5382476432581913
2025-09-01 00:53:00,0,0,0.6171078979969025,0,2.5382476432581913
2025-09-01 00:54:00,0,0,3.073046247164408,1,2.5382476432581913
2025-09-01 00:55:00,0,0,3.073046247164408,1,2.5382476432581913
2025-09-01 00:56:00,0,0,0.4608456951876481,0,2.5382476432581913
2025-09-01 00:57:00,0,0,0.41341551144917804,0,2.5382476432581913
2025-09-01 00:58:00,0,0,0.3668469041585922,0,2.5382476432581913
2025-09-01 00:59:00,0,0,0.32968198632200557,0,2.5382476432581913
2025-09-01 01:00:00,0,0,0.28579513852794963,0,2.5382476432581913
2025-09-01 01:01:00,0,0,0.2563021332025528,0,2.5382476432581913
2025-09-01 01:02:00,0,0,0.23468295857310295,0,2.5382476432581913
2025-09-01 01:03:00,0,0,0.21608275547623634,0,2.5382476432581913
2025-09-01 01:04:00,0,0,0.20426659286022186,0,2.5382476432581913
2025-09-01 01:05:00,0,0,0.2025319884220759,0,2.5382476432581913
2025-09-01 01:06:00,0,0,0.1947897287706534,0,2.5382476432581913
2025-09-01 01:07:00,0,0,0.1947897287706534,0,2.5382476432581913
2025-09-01 01:08:00,0,0,0.1947897287706534,0,2.5382476432581913
2025-09-01 01:09:00,0,0,0.19499155754844347,0,2.5382476432581913
2025-09-01 01:10:00,0,0,0.19700340181589127,0,2.5382476432581913
2025-09-01 01:11:00,0,0,0.19814525917172432,0,2.5382476432581913
2025-09-01 01:12:00,0,0,0.20476294433077177,0,2.5382476432581913
2025-09-01 01:13:00,0,0,0.20915906627972922,0,2.5382476432581913
2025-09-01 01:14:00,0,0,0.21727296461661658,0,2.5382476432581913
2025-09-01 01:15:00,0,0,0.2239051622649034,0,2.5382476432581913
2025-09-01 01:16:00,0,0,0.23323645070195198,0,2.5382476432581913
2025-09-01 01:17:00,0,0,0.2457724300523599,0,2.5382476432581913
2025-09-01 01:18:00,0,0,0.2526524079342683,0,2.5382476432581913
2025-09-01 01:19:00,0,0,0.2633405104279518,0,2.5382476432581913
2025-09-01 01:20:00,0,0,0.36509252587954205,0,2.5382476432581913
2025-09-01 01:21:00,0,0,2.5167539517084756,0,2.5382476432581913
2025-09-01 01:22:00,0,0,3.2970076203346252,1,2.5382476432581913
2025-09-01 01:23:00,0,0,3.2970076203346252,1,2.5382476432581913
2025-09-01 01:24:00,0,0,3.120170791943868,1,2.5382476432581913
2025-09-01 01:25:00,0,0,2.7015820195277533,1,2.5382476432581913
2025-09-01 01:26:00,0,0,2.5595143884420395,1,2.5382476432581913
2025-09-01 01:27:00,0,0,2.5595143884420395,1,2.5382476432581913
2025-09-01 01:28:00,0,0,2.5691989411910376,1,2.5382476432581913
2025-09-01 01:29:00,0,0,2.5691989411910376,1,2.5382476432581913
2025-09-01 01:30:00,0,0,1.4761410156885784,0,2.5382476432581913
2025-09-01 01:31:00,0,0,0.4727105995019277,0,2.5382476432581913
2025-09-01 01:32:00,0,0,0.4358083059390386,0,2.5382476432581913
2025-09-01 01:33:00,0,0,0.4172160128752391,0,2.5382476432581913
2025-09-01 01:34:00,0,0,0.4172160128752391,0,2.5382476432581913
2025-09-01 01:35:00,0,0,0.6773898328344027,0,2.5382476432581913
2025-09-01 01:36:00,0,0,0.6773898328344027,0,2.5382476432581913
2025-09-01 01:37:00,0,0,0.5937463616331419,0,2.5382476432581913
2025-09-01 01:38:00,0,0,0.528052382171154,0,2.5382476432581913
2025-09-01 01:39:00,0,0,0.4692853204905987,0,2.5382476432581913
2025-09-01 01:40:00,0,0,0.3963907112677892,0,2.5382476432581913
2025-09-01 01:41:00,0,0,0.35289065664013225,0,2.5382476432581913
2025-09-01 01:42:00,0,0,0.31417221451799077,0,2.5382476432581913
2025-09-01 01:43:00,0,0,0.27778830875953037,0,2.5382476432581913
2025-09-01 01:44:00,0,0,0.25291531284650165,0,2.5382476432581913
2025-09-01 01:45:00,0,0,0.23777654394507408,0,2.5382476432581913
2025-09-01 01:46:00,0,0,0.22600134337941805,0,2.5382476432581913
2025-09-01 01:47:00,0,0,0.216293066740036,0,2.5382476432581913
2025-09-01 01:48:00,0,0,0.20482590794563293,0,2.5382476432581913
2025-09-01 01:49:00,0,0,0.19628369808197021,0,2.5382476432581913
2025-09-01 01:50:00,0,0,0.18783660978078842,0,2.5382476432581913
2025-09-01 01:51:00,0,0,0.17214282850424448,0,2.5382476432581913
2025-09-01 01:52:00,0,0,0.1689026653766632,0,2.5382476432581913
2025-09-01 01:53:00,0,0,0.16570571064949036,0,2.5382476432581913
2025-09-01 01:54:00,0,0,0.16569283852974573,0,2.5382476432581913
2025-09-01 01:55:00,0,0,0.16292483111222586,0,2.5382476432581913
2025-09-01 01:56:00,0,0,0.1514107622206211,0,2.5382476432581913
2025-09-01 01:57:00,0,0,0.14140937104821205,0,2.5382476432581913
2025-09-01 01:58:00,0,0,0.13206694647669792,0,2.5382476432581913
2025-09-01 01:59:00,0,0,0.1226349410911401,0,2.5382476432581913
2025-09-01 02:00:00,0,0,0.11868944950401783,0,2.5382476432581913
