time,label,eval_mask,score,pred,threshold
2025-09-01 00:00:00,0,0,0.09605707228183746,0,2.73611410866958
2025-09-01 00:01:00,0,0,0.09519819915294647,0,2.73611410866958
2025-09-01 00:02:00,0,0,0.09252902120351791,0,2.73611410866958
2025-09-01 00:03:00,0,0,0.08013521134853363,0,2.73611410866958
2025-09-01 00:04:00,0,0,0.08013521134853363,0,2.73611410866958
2025-09-01 00:05:00,0,0,0.08687636628746986,0,2.73611410866958
2025-09-01 00:06:00,0,0,0.08687636628746986,0,2.73611410866958
2025-09-01 00:07:00,0,0,0.08304726332426071,0,2.73611410866958
2025-09-01 00:08:00,0,0,0.0825047641992569,0,2.73611410866958
2025-09-01 00:09:00,0,0,0.0825047641992569,0,2.73611410866958
2025-09-01 00:10:00,0,0,0.09411123394966125,0,2.73611410866958
2025-09-01 00:11:00,0,0,0.09766857822736104,0,2.73611410866958
2025-09-01 00:12:00,0,0,0.10035680482784907,0,2.73611410866958
2025-09-01 00:13:00,0,0,0.10658397525548935,0,2.73611410866958
2025-09-01 00:14:00,0,0,0.11384495099385579,0,2.73611410866958
2025-09-01 00:15:00,0,0,0.128638856112957,0,2.73611410866958
2025-09-01 00:16:00,0,0,0.13663748651742935,0,2.73611410866958
2025-09-01 00:17:00,0,0,0.1379401609301567,0,2.73611410866958
2025-09-01 00:18:00,0,0,0.14690468087792397,0,2.73611410866958
2025-09-01 00:19:00,0,0,0.1531345434486866,0,2.73611410866958
2025-09-01 00:20:00,0,0,0.1685523122549057,0,2.73611410866958
2025-09-01 00:21:00,0,0,0.17846873998641968,0,2.73611410866958
2025-09-01 00:22:00,0,0,0.18636116981506348,0,2.73611410866958
2025-09-01 00:23:00,0,0,0.1962531626224518,0,2.73611410866958
2025-09-01 00:24:00,0,0,0.20971029698848725,0,2.73611410866958
2025-09-01 00:25:00,0,0,0.2249586507678032,0,2.73611410866958
2025-09-01 00:26:00,0,0,0.2308936988313993,0,2.73611410866958
2025-09-01 00:27:00,0,0,0.23997977127631506,0,2.73611410866958
2025-09-01 00:28:00,0,0,0.2511146068572998,0,2.73611410866958
2025-09-01 00:29:00,0,0,0.2611059745152791,0,2.73611410866958
2025-09-01 00:30:00,0,0,0.4470144978591374,0,2.73611410866958
2025-09-01 00:31:00,0,0,3.4331861904689243,1,2.73611410866958
2025-09-01 00:32:00,0,0,3.4331861904689243,1,2.73611410866958
2025-09-01 00:33:00,0,0,3.2297340461186,1,2.73611410866958
2025-09-01 00:34:00,0,0,3.0458614826202393,1,2.73611410866958
2025-09-01 00:35:00,0,0,2.565338157117367,0,2.73611410866958
2025-09-01 00:36:00,0,0,2.431116934865713,0,2.73611410866958
2025-09-01 00:37:00,0,0,2.301275920122862,0,2.73611410866958
2025-09-01 00:38:00,0,0,2.178517274558544,0,2.73611410866958
2025-09-01 00:39:00,0,0,2.1255616115199194,0,2.73611410866958
2025-09-01 00:40:00,0,0,2.1218341924250126,0,2.73611410866958
2025-09-01 00:41:00,0,0,1.951204432381524,0,2.73611410866958
2025-09-01 00:42:00,0,0,1.8952315913306341,0,2.73611410866958
2025-09-01 00:43:00,0,0,1.7770624160766602,0,2.73611410866958
2025-09-01 00:44:00,0,0,1.5665915608406067,0,2.73611410866958
2025-09-01 00:45:00,0,0,1.4879385352134704,0,2.73611410866958
2025-09-01 00:46:00,0,0,1.4879385352134704,0,2.73611410866958
2025-09-01 00:47:00,0,0,1.0398895531892776,0,2.73611410866958
2025-09-01 00:48:00,0,0,0.9451394096016884,0,2.73611410866958
2025-09-01 00:49:00,0,0,0.8599721133708954,0,2.73611410866958
2025-09-01 00:50:00,0,0,0.7285746146332134,0,2.73611410866958
