time,label,eval_mask,score,pred,threshold
2025-09-01 00:00:00,0,0,0.10373042523860931,0,2.6182217356605166
2025-09-01 00:01:00,0,0,0.09635621309280396,0,2.6182217356605166
2025-09-01 00:02:00,0,0,0.09378180652856827,0,2.6182217356605166
2025-09-01 00:03:00,0,0,0.08095701783895493,0,2.6182217356605166
2025-09-01 00:04:00,0,0,0.08095701783895493,0,2.6182217356605166
2025-09-01 00:05:00,0,0,0.08770083636045456,0,2.6182217356605166
2025-09-01 00:06:00,0,0,0.08770083636045456,0,2.6182217356605166
2025-09-01 00:07:00,0,0,0.08651860058307648,0,2.6182217356605166
2025-09-01 00:08:00,0,0,0.08651860058307648,0,2.6182217356605166
2025-09-01 00:09:00,0,0,0.0939750149846077,0,2.6182217356605166
2025-09-01 00:10:00,0,0,0.10399609059095383,0,2.6182217356605166
2025-09-01 00:11:00,0,0,0.10534470280011494,0,2.6182217356605166
2025-09-01 00:12:00,0,0,0.11102671672900517,0,2.6182217356605166
2025-09-01 00:13:00,0,0,0.1177709052960078,0,2.6182217356605166
2025-09-01 00:14:00,0,0,0.12527027229468027,0,2.6182217356605166
2025-09-01 00:15:00,0,0,0.13531182706356049,0,2.6182217356605166
2025-09-01 00:16:00,0,0,0.14367744326591492,0,2.6182217356605166
2025-09-01 00:17:00,0,0,0.14721568673849106,0,2.6182217356605166
2025-09-01 00:18:00,0,0,0.15669722110033035,0,2.6182217356605166
2025-09-01 00:19:00,0,0,0.1628640778362751,0,2.6182217356605166
2025-09-01 00:20:00,0,0,0.17518345713615419,0,2.6182217356605166
2025-09-01 00:21:00,0,0,0.18536964654922486,0,2.6182217356605166
2025-09-01 00:22:00,0,0,0.19445728957653047,0,2.6182217356605166
2025-09-01 00:23:00,0,0,0.20446990430355072,0,2.6182217356605166
2025-09-01 00:24:00,0,0,0.21797290444374084,0,2.6182217356605166
2025-09-01 00:25:00,0,0,0.23121544470389685,0,2.6182217356605166
2025-09-01 00:26:00,0,0,0.23712831487258276,0,2.6182217356605166
2025-09-01 00:27:00,0,0,0.24701127409934998,0,2.6182217356605166
2025-09-01 00:28:00,0,0,0.2580613245566686,0,2.6182217356605166
2025-09-01 00:29:00,0,0,0.26863444844881695,0,2.6182217356605166
2025-09-01 00:30:00,0,0,0.4480663537979126,0,2.6182217356605166
2025-09-01 00:31:00,0,0,3.490032230104719,1,2.6182217356605166
2025-09-01 00:32:00,0,0,3.490032230104719,1,2.6182217356605166
2025-09-01 00:33:00,0,0,3.2527859892163957,1,2.6182217356605166
2025-09-01 00:34:00,0,0,3.083214282989502,1,2.6182217356605166
2025-09-01 00:35:00,0,0,2.6092290580272675,0,2.6182217356605166
2025-09-01 00:36:00,0,0,2.483510423451662,0,2.6182217356605166
2025-09-01 00:37:00,0,0,2.3593132570385933,0,2.6182217356605166
2025-09-01 00:38:00,0,0,2.239793386310339,0,2.6182217356605166
2025-09-01 00:39:00,0,0,2.186460208147764,0,2.6182217356605166
2025-09-01 00:40:00,0,0,2.162825263208813,0,2.6182217356605166
2025-09-01 00:41:00,0,0,1.9487921661800809,0,2.6182217356605166
2025-09-01 00:42:00,0,0,1.9113037983576457,0,2.6182217356605166
2025-09-01 00:43:00,0,0,1.7972926298777263,0,2.6182217356605166
2025-09-01 00:44:00,0,0,1.5562861680984497,0,2.6182217356605166
2025-09-01 00:45:00,0,0,1.464050006866455,0,2.6182217356605166
2025-09-01 00:46:00,0,0,1.464050006866455,0,2.6182217356605166
2025-09-01 00:47:00,0,0,1.0185968965291976,0,2.6182217356605166
2025-09-01 00:48:00,0,0,0.9322505608201027,0,2.6182217356605166
2025-09-01 00:49:00,0,0,0.8560909554362297,0,2.6182217356605166
2025-09-01 00:50:00,0,0,0.7313188327984377,0,2.6182217356605166
2025-09-01 00:51:00,0,0,0.6697618920694698,0,2.6182217356605166
2025-09-01 00:52:00,0,0,0.6538923694328829,0,2.6182217356605166
2025-09-01 00:53:00,0,0,0.6538923694328829,0,2.6182217356605166
2025-09-01 00:54:00,0,0,3.118586699167887,1,2.6182217356605166
2025-09-01 00:55:00,0,0,3.118586699167887,1,2.6182217356605166
2025-09-01 00:56:00,0,0,0.48665007824699086,0,2.6182217356605166
2025-09-01 00:57:00,0,0,0.44171011944611865,0,2.6182217356605166
2025-09-01 00:58:00,0,0,0.39821218823393184,0,2.6182217356605166
2025-09-01 00:59:00,0,0,0.36310573170582455,0,2.6182217356605166
2025-09-01 01:00:00,0,0,0.3175148827334245,0,2.6182217356605166
2025-09-01 01:01:00,0,0,0.28740545983115834,0,2.6182217356605166
2025-09-01 01:02:00,0,0,0.26277606065074605,0,2.6182217356605166
2025-09-01 01:03:00,0,0,0.24250691135724387,0,2.6182217356605166
