time,label,eval_mask,score,pred,threshold
2025-09-01 00:00:00,0,0,0.11167414486408234,0,2.6208576860202935
2025-09-01 00:01:00,0,0,0.10962724685668945,0,2.6208576860202935
2025-09-01 00:02:00,0,0,0.10681226849555969,0,2.6208576860202935
2025-09-01 00:03:00,0,0,0.09596951305866241,0,2.6208576860202935
2025-09-01 00:04:00,0,0,0.09596951305866241,0,2.6208576860202935
2025-09-01 00:05:00,0,0,0.1022408939898014,0,2.6208576860202935
2025-09-01 00:06:00,0,0,0.1022408939898014,0,2.6208576860202935
2025-09-01 00:07:00,0,0,0.09605107828974724,0,2.6208576860202935
2025-09-01 00:08:00,0,0,0.09605107828974724,0,2.6208576860202935
2025-09-01 00:09:00,0,0,0.09778986871242523,0,2.6208576860202935
2025-09-01 00:10:00,0,0,0.10860706369082133,0,2.6208576860202935
2025-09-01 00:11:00,0,0,0.11211859186490376,0,2.6208576860202935
2025-09-01 00:12:00,0,0,0.11334239443143208,0,2.6208576860202935
2025-09-01 00:13:00,0,0,0.11876487980286281,0,2.6208576860202935
2025-09-01 00:14:00,0,0,0.12693800032138824,0,2.6208576860202935
2025-09-01 00:15:00,0,0,0.1398753859102726,0,2.6208576860202935
2025-09-01 00:16:00,0,0,0.14811362326145172,0,2.6208576860202935
2025-09-01 00:17:00,0,0,0.14852481335401535,0,2.6208576860202935
2025-09-01 00:18:00,0,0,0.15883637592196465,0,2.6208576860202935
2025-09-01 00:19:00,0,0,0.1652083918452263,0,2.6208576860202935
2025-09-01 00:20:00,0,0,0.17968623638153075,0,2.6208576860202935
2025-09-01 00:21:00,0,0,0.18956882655620574,0,2.6208576860202935
2025-09-01 00:22:00,0,0,0.19714124500751495,0,2.6208576860202935
2025-09-01 00:23:00,0,0,0.20780345797538757,0,2.6208576860202935
2025-09-01 00:24:00,0,0,0.22175750732421876,0,2.6208576860202935
2025-09-01 00:25:00,0,0,0.23542771488428116,0,2.6208576860202935
2025-09-01 00:26:00,0,0,0.24039784322182337,0,2.6208576860202935
2025-09-01 00:27:00,0,0,0.24955502152442932,0,2.6208576860202935
2025-09-01 00:28:00,0,0,0.261016587416331,0,2.6208576860202935
2025-09-01 00:29:00,0,0,0.27424944440523785,0,2.6208576860202935
2025-09-01 00:30:00,0,0,0.45298896942819866,0,2.6208576860202935
2025-09-01 00:31:00,0,0,3.418454204286848,1,2.6208576860202935
2025-09-01 00:32:00,0,0,3.418454204286848,1,2.6208576860202935
2025-09-01 00:33:00,0,0,3.249631404876709,1,2.6208576860202935
2025-09-01 00:34:00,0,0,3.075700112751552,1,2.6208576860202935
2025-09-01 00:35:00,0,0,2.5981879383325577,0,2.6208576860202935
2025-09-01 00:36:00,0,0,2.464741926640272,0,2.6208576860202935
